"Time","Species"
2486520,"Starling"
2487360,"Starling"
2487360,"Chaffinch"
2487630,"Blackbird"
2488140,"Starling"
2488230,"Blackbird"
2488260,"Collared Dove"
2488590,"Starling"
2488860,"Blackbird"
2488950,"Magpie"
2489280,"Starling"
2489550,"Collared Dove"
2489610,"Magpie"
2490030,"Collared Dove"
2490120,"Magpie"
2490150,"Blackbird"
2490450,"Starling"
2490480,"Collared Dove"
2490570,"Finch"
2490600,"Chaffinch"
2490690,"Blackbird"
2490930,"Starling"
2491020,"Chaffinch"
2491110,"Finch"
2491290,"Blackbird"
2491290,"Magpie"
2491980,"Magpie"
2491980,"Starling"
2492070,"Finch"
2492220,"Blackbird"
2492310,"Magpie"
2492370,"Collared Dove"
2492490,"Blackbird"
2492490,"Finch"
2492700,"Magpie"
2492790,"Magpie"
2492880,"Magpie"
2492970,"Finch"
2493180,"Finch"
2493210,"Chaffinch"
2493390,"Collared Dove"
2493450,"Collared Dove"
2493570,"Collared Dove"
2493930,"Magpie"
2494080,"Collared Dove"
2494560,"Starling"
2494650,"Blackbird"
2494800,"Starling"
2494860,"Magpie"
2495370,"Blackbird"
2495400,"Blackbird"
2495460,"Blackbird"
2495520,"Starling"
2495640,"Finch"
2495700,"Chaffinch"
2495760,"Magpie"
2495820,"Chaffinch"
2495970,"Blackbird"
2496210,"Finch"
2496360,"Chaffinch"
2496360,"Finch"
2496480,"Finch"
2496630,"Starling"
2496780,"Collared Dove"
2497170,"Magpie"
2497410,"Starling"
2497440,"Collared Dove"
2497620,"Magpie"
2498190,"Chaffinch"
2498190,"Magpie"
2498490,"Magpie"
2498580,"Magpie"
2499330,"Chaffinch"
2499420,"Chaffinch"
2499450,"Finch"
2499780,"Starling"
2500020,"Blackbird"
2500080,"Collared Dove"
2500140,"Blackbird"
2500920,"Collared Dove"
2500950,"Starling"
2501280,"Finch"
2501310,"Starling"
2501370,"Starling"
2501490,"Finch"
2501760,"Blackbird"
2502090,"Finch"
2502090,"Finch"
2502390,"Chaffinch"
2502690,"Chaffinch"
2502840,"Magpie"
2502900,"Finch"
2502900,"Starling"
2503290,"Collared Dove"
2503290,"Magpie"
2503770,"Blackbird"
2504010,"Starling"
2504130,"Chaffinch"
2504250,"Blackbird"
2504280,"Magpie"
2504370,"Magpie"
2504640,"Chaffinch"
2504880,"Magpie"
2505000,"Starling"
2505240,"Magpie"
2505390,"Starling"
2505420,"Chaffinch"
2505450,"Starling"
2505510,"Starling"
2505570,"Starling"
2505570,"Collared Dove"
2505660,"Finch"
2505810,"Chaffinch"
2506200,"Chaffinch"
2506350,"Collared Dove"
2506410,"Collared Dove"
2506560,"Magpie"
2506770,"Blackbird"
2506800,"Collared Dove"
2506860,"Starling"
2507610,"Collared Dove"
2507670,"Chaffinch"
2507730,"Blackbird"
2508000,"Chaffinch"
2508210,"Blackbird"
2508450,"Magpie"
2508570,"Blackbird"
2508570,"Finch"
2508600,"Chaffinch"
2508810,"Starling"
2509020,"Finch"
2509050,"Starling"
2509050,"Chaffinch"
2509530,"Blackbird"
2509710,"Starling"
2509740,"Magpie"
2509980,"Starling"
2510220,"Chaffinch"
2510430,"Chaffinch"
2510520,"Magpie"
2510580,"Collared Dove"
2510820,"Collared Dove"
2511120,"Magpie"
2512290,"Blackbird"
2512350,"Finch"
2512740,"Blackbird"
2512770,"Finch"
2513550,"Magpie"
2513670,"Chaffinch"
2513700,"Collared Dove"
2513850,"Starling"
2513970,"Blackbird"
2514420,"Chaffinch"
2514900,"Magpie"
2515050,"Starling"
2515230,"Magpie"
2515380,"Starling"
2515410,"Magpie"
2515410,"Blackbird"
2515620,"Chaffinch"
2516340,"Magpie"
2516340,"Magpie"
2516550,"Starling"
2516640,"Magpie"
2516670,"Magpie"
2517060,"Chaffinch"
2517180,"Chaffinch"
2517510,"Starling"
2517570,"Starling"
2517600,"Blackbird"
2517690,"Finch"
2517870,"Chaffinch"
2518860,"Chaffinch"
2518980,"Chaffinch"
2519100,"Starling"
2519160,"Chaffinch"
2519220,"Finch"
2519340,"Magpie"
2519820,"Chaffinch"
2519940,"Chaffinch"
2520270,"Starling"
2520570,"Finch"
2520690,"Blackbird"
2521260,"Chaffinch"
2521620,"Chaffinch"
2521740,"Blackbird"
2521770,"Blackbird"
2521800,"Magpie"
2522100,"Starling"
2522130,"Finch"
2522130,"Starling"
2522520,"Finch"
2522640,"Magpie"
2522790,"Collared Dove"
2523360,"Starling"
2523570,"Starling"
2523630,"Chaffinch"
2523690,"Collared Dove"
2523810,"Chaffinch"
2524110,"Blackbird"
2524470,"Chaffinch"
2524470,"Chaffinch"
2524710,"Starling"
2524830,"Magpie"
2525250,"Finch"
2525310,"Blackbird"
2525430,"Magpie"
2525610,"Chaffinch"
2525640,"Blackbird"
2525670,"Starling"
2525670,"Blackbird"
2525760,"Blackbird"
2525940,"Finch"
2525940,"Collared Dove"
2526330,"Collared Dove"
2526450,"Finch"
2526630,"Collared Dove"
2526690,"Chaffinch"
2526960,"Collared Dove"
2526990,"Finch"
2527140,"Magpie"
2528040,"Chaffinch"
2528100,"Chaffinch"
2528310,"Starling"
2528370,"Collared Dove"
2528760,"Finch"
2528760,"Magpie"
2528880,"Starling"
2528910,"Starling"
2529240,"Starling"
2529930,"Finch"
2530290,"Collared Dove"
2530530,"Chaffinch"
2530620,"Chaffinch"
2530860,"Blackbird"
2531190,"Chaffinch"
2531370,"Chaffinch"
2531490,"Collared Dove"
2531820,"Starling"
2531850,"Collared Dove"
2532570,"Starling"
2532600,"Starling"
2532840,"Collared Dove"
2532990,"Starling"
2533050,"Magpie"
2533620,"Magpie"
2533830,"Starling"
2534040,"Starling"
2534070,"Collared Dove"
2534130,"Blackbird"
2534370,"Magpie"
2534400,"Magpie"
2534490,"Starling"
2535300,"Blackbird"
2535690,"Starling"
2535720,"Starling"
2536290,"Chaffinch"
2536650,"Collared Dove"
2536740,"Chaffinch"
2537280,"Magpie"
2537340,"Magpie"
2537400,"Starling"
2537460,"Collared Dove"
2537700,"Finch"
2537730,"Finch"
2537790,"Finch"
2537910,"Collared Dove"
2537910,"Chaffinch"
2538210,"Starling"
2538300,"Blackbird"
2538330,"Finch"
2538480,"Starling"
2538570,"Chaffinch"
2538690,"Collared Dove"
2538750,"Blackbird"
2538960,"Collared Dove"
2539530,"Chaffinch"
2539620,"Blackbird"
2539800,"Chaffinch"
2539890,"Finch"
2539920,"Finch"
2540340,"Chaffinch"
2540430,"Magpie"
2540430,"Chaffinch"
2540550,"Chaffinch"
2541180,"Collared Dove"
2541330,"Chaffinch"
2541420,"Blackbird"
2541630,"Finch"
2541660,"Blackbird"
2541750,"Finch"
2542470,"Finch"
2542560,"Blackbird"
2542650,"Chaffinch"
2542740,"Collared Dove"
2542830,"Finch"
2543580,"Magpie"
2543730,"Blackbird"
2543730,"Starling"
2543790,"Collared Dove"
2544090,"Chaffinch"
2544210,"Chaffinch"
2544240,"Blackbird"
2544240,"Collared Dove"
2544300,"Chaffinch"
2544420,"Finch"
2544450,"Magpie"
2544720,"Magpie"
2544900,"Finch"
2544930,"Chaffinch"
2545350,"Chaffinch"
2545470,"Collared Dove"
2546040,"Chaffinch"
2546070,"Collared Dove"
2546520,"Magpie"
2546940,"Collared Dove"
2547030,"Starling"
2547060,"Finch"
2547120,"Collared Dove"
2547540,"Magpie"
2547720,"Finch"
2547930,"Blackbird"
2548050,"Finch"
2548140,"Blackbird"
2548230,"Finch"
2548260,"Starling"
2548320,"Magpie"
2548560,"Collared Dove"
2548650,"Blackbird"
2548980,"Blackbird"
2548980,"Starling"
2549100,"Collared Dove"
2549790,"Collared Dove"
2549850,"Magpie"
2549910,"Magpie"
2549970,"Finch"
2551230,"Chaffinch"
2551290,"Collared Dove"
2551620,"Finch"
2551890,"Blackbird"
2552070,"Collared Dove"
2552130,"Starling"
2552160,"Starling"
2552370,"Magpie"
2552550,"Blackbird"
2554800,"Finch"
2554830,"Chaffinch"
2555100,"Starling"
2555100,"Finch"
2555610,"Blackbird"
2555880,"Magpie"
2556300,"Collared Dove"
2556390,"Collared Dove"
2557170,"Starling"
2557200,"Magpie"
2557200,"Finch"
2557290,"Chaffinch"
2557350,"Chaffinch"
2557380,"Blackbird"
2557470,"Collared Dove"
2557710,"Blackbird"
2557770,"Finch"
2557860,"Magpie"
2558700,"Collared Dove"
2558760,"Finch"
2559060,"Collared Dove"
2559240,"Finch"
2559330,"Finch"
2559390,"Chaffinch"
2559570,"Chaffinch"
2559600,"Starling"
2559840,"Chaffinch"
2560080,"Chaffinch"
2560110,"Collared Dove"
2560560,"Magpie"
2560800,"Starling"
2560950,"Magpie"
2561190,"Starling"
2561580,"Finch"
2561610,"Magpie"
2561910,"Chaffinch"
2561940,"Starling"
2562120,"Chaffinch"
2562330,"Chaffinch"
2562570,"Starling"
2563050,"Finch"
2563200,"Chaffinch"
2563380,"Finch"
2563440,"Starling"
2563800,"Chaffinch"
2563860,"Collared Dove"
2563860,"Starling"
2563920,"Chaffinch"
2564520,"Collared Dove"
2564550,"Blackbird"
2564580,"Starling"
2564610,"Magpie"
2564940,"Starling"
2564970,"Chaffinch"
2565060,"Magpie"
2565270,"Blackbird"
2565510,"Collared Dove"
2565960,"Magpie"
2566200,"Collared Dove"
2566320,"Finch"
2566530,"Collared Dove"
2566590,"Blackbird"
2566650,"Blackbird"
2567040,"Starling"
2567160,"Starling"
2567190,"Magpie"
2567490,"Collared Dove"
2567880,"Magpie"
2568030,"Collared Dove"
2568030,"Collared Dove"
2568060,"Finch"
2568150,"Finch"
2568240,"Finch"
2568360,"Chaffinch"
2568480,"Magpie"
2568810,"Chaffinch"
2569110,"Starling"
2569140,"Magpie"
2569200,"Chaffinch"
2569320,"Chaffinch"
2569560,"Blackbird"
2569590,"Magpie"
2569740,"Blackbird"
2570040,"Collared Dove"
2570040,"Finch"
2570100,"Finch"
2570190,"Blackbird"
2570340,"Finch"
2570490,"Blackbird"
2570580,"Finch"
2570610,"Collared Dove"
2570880,"Finch"
2571000,"Collared Dove"
2571840,"Magpie"
2572020,"Finch"
2572020,"Starling"
2572200,"Blackbird"
2572230,"Chaffinch"
2572320,"Blackbird"
2572350,"Collared Dove"
2572770,"Collared Dove"
2573340,"Finch"
2573400,"Starling"
2573580,"Finch"
2573910,"Blackbird"
2573910,"Magpie"
2573910,"Finch"
2574180,"Magpie"
2574600,"Blackbird"
2574720,"Collared Dove"
2574900,"Starling"
2575080,"Blackbird"
2575530,"Magpie"
2575590,"Chaffinch"
2575650,"Chaffinch"
2575680,"Magpie"
2575950,"Starling"
2575950,"Starling"
2576100,"Blackbird"
2576700,"Finch"
2577000,"Chaffinch"
2577060,"Blackbird"
2577420,"Blackbird"
2577630,"Magpie"
2577690,"Starling"
2577720,"Finch"
2577870,"Starling"
2577900,"Finch"
2577990,"Magpie"
2578170,"Finch"
2578410,"Finch"
2578890,"Blackbird"
2579040,"Chaffinch"
2579160,"Collared Dove"
2579160,"Starling"
2579190,"Blackbird"
2579190,"Collared Dove"
2579220,"Magpie"
2579310,"Blackbird"
2579430,"Collared Dove"
2579460,"Collared Dove"
2579730,"Collared Dove"
2579730,"Magpie"
2579760,"Chaffinch"
2579760,"Blackbird"
2579880,"Magpie"
2580030,"Finch"
2580270,"Collared Dove"
2580450,"Blackbird"
2580540,"Chaffinch"
2580570,"Chaffinch"
2580600,"Finch"
2580780,"Finch"
2580900,"Starling"
2581020,"Chaffinch"
2581380,"Starling"
2581740,"Blackbird"
2582070,"Collared Dove"
2582280,"Magpie"
2582310,"Magpie"
2582970,"Blackbird"
2583270,"Chaffinch"
2583270,"Magpie"
2583690,"Chaffinch"
2583750,"Magpie"
2584350,"Blackbird"
2584380,"Starling"
2584500,"Finch"
2584830,"Blackbird"
2584830,"Chaffinch"
2585250,"Starling"
2585280,"Starling"
2586510,"Chaffinch"
2586810,"Collared Dove"
2587590,"Starling"
2587650,"Blackbird"
2587860,"Finch"
2588010,"Starling"
2588220,"Collared Dove"
2588700,"Finch"
2588970,"Chaffinch"
2589600,"Collared Dove"
2589690,"Collared Dove"
2589900,"Magpie"
2590050,"Magpie"
2590530,"Blackbird"
2591220,"Chaffinch"
2591280,"Chaffinch"
2591610,"Magpie"
2591790,"Finch"
2591880,"Blackbird"
2592090,"Collared Dove"
2592120,"Starling"
2592660,"Starling"
2593260,"Starling"
2593380,"Collared Dove"
2593440,"Starling"
2593560,"Starling"
2593830,"Collared Dove"
2593980,"Chaffinch"
2594010,"Collared Dove"
2594400,"Collared Dove"
2594490,"Collared Dove"
2594670,"Magpie"
2594790,"Starling"
2595180,"Blackbird"
2595450,"Magpie"
2595870,"Blackbird"
2595990,"Collared Dove"
2596080,"Finch"
2596800,"Finch"
2597310,"Collared Dove"
2597370,"Blackbird"
2597550,"Magpie"
2597760,"Finch"
2598000,"Magpie"
2598990,"Starling"
2599110,"Magpie"
2599380,"Blackbird"
2599650,"Collared Dove"
2599890,"Starling"
2600070,"Magpie"
2600250,"Chaffinch"
2600280,"Magpie"
2600280,"Finch"
2600460,"Chaffinch"
2600460,"Collared Dove"
2600730,"Blackbird"
2601480,"Starling"
2601630,"Blackbird"
2601630,"Blackbird"
2601780,"Magpie"
2601810,"Starling"
2601900,"Finch"
2601900,"Collared Dove"
2601900,"Chaffinch"
2602440,"Chaffinch"
2602470,"Magpie"
2602500,"Collared Dove"
2602590,"Chaffinch"
2602650,"Magpie"
2602830,"Magpie"
2602950,"Finch"
2603070,"Starling"
2603160,"Collared Dove"
2603190,"Collared Dove"
2603550,"Starling"
2603580,"Magpie"
2603580,"Starling"
2603730,"Finch"
2603910,"Starling"
2604210,"Chaffinch"
2604210,"Chaffinch"
2604990,"Magpie"
2605470,"Magpie"
2605710,"Starling"
2605830,"Chaffinch"
2606010,"Starling"
2606130,"Starling"
2606400,"Blackbird"
2606730,"Starling"
2606820,"Magpie"
2606820,"Starling"
2607150,"Chaffinch"
2607180,"Collared Dove"
2607210,"Magpie"
2607270,"Blackbird"
2607330,"Starling"
2608080,"Starling"
2608620,"Magpie"
2609010,"Magpie"
2609070,"Finch"
2609220,"Collared Dove"
2609280,"Collared Dove"
2609550,"Chaffinch"
2609580,"Chaffinch"
2609700,"Chaffinch"
2609790,"Magpie"
2610090,"Collared Dove"
2610210,"Magpie"
2610660,"Collared Dove"
2611110,"Magpie"
2611980,"Magpie"
2612040,"Collared Dove"
2612400,"Collared Dove"
2612490,"Magpie"
2612730,"Magpie"
2612790,"Finch"
2613000,"Starling"
2613480,"Magpie"
2613540,"Blackbird"
2613720,"Starling"
2614020,"Collared Dove"
2614020,"Finch"
2614530,"Magpie"
2614770,"Finch"
2614980,"Collared Dove"
2615460,"Blackbird"
2615760,"Finch"
2616030,"Magpie"
2616960,"Chaffinch"
2617230,"Collared Dove"
2617320,"Magpie"
2617350,"Blackbird"
2617530,"Blackbird"
2617560,"Chaffinch"
2617740,"Collared Dove"
2618280,"Chaffinch"
2618370,"Starling"
2618550,"Magpie"
2619360,"Chaffinch"
2620080,"Finch"
2620530,"Blackbird"
2620860,"Collared Dove"
2620890,"Collared Dove"
2621010,"Starling"
2621040,"Finch"
2621100,"Blackbird"
2621130,"Starling"
2621610,"Finch"
2622180,"Chaffinch"
2622330,"Collared Dove"
2623230,"Blackbird"
2623470,"Collared Dove"
2623470,"Chaffinch"
2623620,"Blackbird"
2623740,"Starling"
2623800,"Collared Dove"
2624040,"Blackbird"
2624580,"Chaffinch"
2624640,"Starling"
2624700,"Blackbird"
2624730,"Collared Dove"
2624820,"Chaffinch"
2625450,"Collared Dove"
2625600,"Collared Dove"
2626770,"Magpie"
2626890,"Blackbird"
2626980,"Collared Dove"
2627430,"Chaffinch"
2627490,"Magpie"
2627760,"Chaffinch"
2627820,"Starling"
2628090,"Starling"
2628270,"Blackbird"
2628330,"Starling"
2628360,"Chaffinch"
2628570,"Finch"
2628750,"Finch"
2629290,"Finch"
2629350,"Chaffinch"
2629590,"Finch"
2629650,"Chaffinch"
2630160,"Chaffinch"
2630280,"Blackbird"
2630310,"Starling"
2630370,"Chaffinch"
2630850,"Finch"
2630880,"Starling"
2630910,"Blackbird"
2631000,"Magpie"
2631030,"Blackbird"
2631060,"Collared Dove"
2631210,"Chaffinch"
2631270,"Chaffinch"
2631300,"Collared Dove"
2631360,"Starling"
2631660,"Magpie"
2631690,"Collared Dove"
2632410,"Magpie"
2632890,"Finch"
2632950,"Chaffinch"
2633130,"Magpie"
2633640,"Chaffinch"
2633850,"Magpie"
2634000,"Magpie"
2634210,"Chaffinch"
2634240,"Chaffinch"
2634420,"Blackbird"
2634660,"Blackbird"
2634720,"Collared Dove"
2634810,"Finch"
2635020,"Starling"
2635560,"Collared Dove"
2635800,"Magpie"
2636160,"Finch"
2636310,"Collared Dove"
2636340,"Collared Dove"
2636730,"Blackbird"
2636730,"Magpie"
2636910,"Chaffinch"
2637240,"Magpie"
2637300,"Starling"
2638440,"Chaffinch"
2638500,"Starling"
2638800,"Finch"
2639160,"Finch"
2639340,"Finch"
2639430,"Magpie"
2639610,"Collared Dove"
2639730,"Blackbird"
2639790,"Collared Dove"
2639820,"Collared Dove"
2640060,"Starling"
2640360,"Blackbird"
2640450,"Starling"
2640450,"Blackbird"
2640570,"Magpie"
2640780,"Blackbird"
2641110,"Chaffinch"
2641350,"Starling"
2641500,"Chaffinch"
2641920,"Magpie"
2642010,"Magpie"
2642100,"Collared Dove"
2642130,"Chaffinch"
2642310,"Chaffinch"
2642490,"Starling"
2642700,"Magpie"
2642850,"Magpie"
2642880,"Blackbird"
2643000,"Magpie"
2643180,"Magpie"
2643300,"Finch"
2643450,"Chaffinch"
2643480,"Starling"
2644230,"Starling"
2644260,"Magpie"
2644380,"Chaffinch"
2644590,"Magpie"
2644740,"Starling"
2644740,"Magpie"
2644770,"Collared Dove"
2644770,"Finch"
2644920,"Chaffinch"
2645040,"Finch"
2645040,"Magpie"
2645190,"Finch"
2645340,"Magpie"
2645400,"Collared Dove"
2645700,"Collared Dove"
2646030,"Chaffinch"
2646180,"Finch"
2646270,"Finch"
2646750,"Collared Dove"
2646810,"Chaffinch"
2646930,"Finch"
2647380,"Finch"
2647440,"Blackbird"
2647740,"Starling"
2647920,"Chaffinch"
2648010,"Magpie"
2648040,"Starling"
2648250,"Magpie"
2648640,"Starling"
2648820,"Chaffinch"
2649330,"Chaffinch"
2649330,"Collared Dove"
2649360,"Blackbird"
2649390,"Magpie"
2649570,"Collared Dove"
2649570,"Magpie"
2649600,"Blackbird"
2649750,"Magpie"
2649810,"Finch"
2650530,"Starling"
2650650,"Collared Dove"
2650980,"Magpie"
2651040,"Chaffinch"
2651250,"Starling"
2651340,"Chaffinch"
2651640,"Finch"
2651730,"Chaffinch"
2651760,"Collared Dove"
2651970,"Collared Dove"
2652000,"Blackbird"
2652090,"Starling"
2653170,"Collared Dove"
2653590,"Collared Dove"
2653740,"Collared Dove"
2653740,"Magpie"
2654340,"Chaffinch"
2654670,"Blackbird"
2654730,"Blackbird"
2654940,"Blackbird"
2655150,"Collared Dove"
2656080,"Starling"
2656170,"Starling"
2656200,"Collared Dove"
2656290,"Magpie"
2656410,"Starling"
2656500,"Starling"
2656500,"Collared Dove"
2656560,"Blackbird"
2657100,"Starling"
2657190,"Magpie"
2657670,"Blackbird"
2658630,"Finch"
2658780,"Chaffinch"
2658960,"Blackbird"
2659740,"Finch"
2659950,"Starling"
2659950,"Collared Dove"
2660040,"Blackbird"
2660730,"Starling"
2660970,"Magpie"
2661180,"Starling"
2661300,"Finch"
2661330,"Starling"
2661360,"Blackbird"
2661690,"Starling"
2661780,"Chaffinch"
2662020,"Collared Dove"
2662290,"Starling"
2662440,"Blackbird"
2662500,"Magpie"
2662590,"Magpie"
2662620,"Collared Dove"
2662830,"Blackbird"
2662860,"Finch"
2663130,"Magpie"
2663190,"Finch"
2663250,"Chaffinch"
2663610,"Finch"
2663610,"Blackbird"
2663700,"Collared Dove"
2663880,"Blackbird"
2663970,"Chaffinch"
2664330,"Blackbird"
2664870,"Finch"
2664930,"Collared Dove"
2665170,"Magpie"
2665560,"Collared Dove"
2666100,"Blackbird"
2666160,"Magpie"
2666280,"Blackbird"
2666310,"Chaffinch"
2666520,"Chaffinch"
2666520,"Finch"
2666700,"Magpie"
2666820,"Blackbird"
2667030,"Blackbird"
2667240,"Starling"
2667780,"Blackbird"
2668080,"Chaffinch"
2668350,"Starling"
2668350,"Finch"
2668380,"Collared Dove"
2668770,"Chaffinch"
2668920,"Blackbird"
2669550,"Chaffinch"
2669880,"Magpie"
2669940,"Starling"
2670180,"Starling"
2670300,"Magpie"
2670330,"Magpie"
2670420,"Collared Dove"
2670510,"Starling"
2670540,"Starling"
2670660,"Starling"
2670810,"Chaffinch"
2670810,"Starling"
2670930,"Finch"
2671080,"Blackbird"
2671110,"Finch"
2671200,"Collared Dove"
2671410,"Collared Dove"
2671410,"Starling"
2671560,"Collared Dove"
2671950,"Starling"
2672100,"Blackbird"
2672160,"Blackbird"
2672250,"Finch"
2672490,"Collared Dove"
2672490,"Magpie"
2672520,"Blackbird"
2672550,"Chaffinch"
2672670,"Blackbird"
2672760,"Magpie"
2672850,"Chaffinch"
2672850,"Blackbird"
2672880,"Magpie"
2672880,"Blackbird"
2673000,"Blackbird"
2673480,"Blackbird"
2673510,"Collared Dove"
2674170,"Collared Dove"
2674290,"Collared Dove"
2674380,"Magpie"
2674800,"Blackbird"
2675190,"Magpie"
2675250,"Finch"
2675280,"Blackbird"
2675430,"Finch"
2675430,"Finch"
2675460,"Collared Dove"
2675460,"Collared Dove"
2675520,"Magpie"
2675550,"Collared Dove"
2675550,"Magpie"
2675700,"Collared Dove"
2675790,"Chaffinch"
2676240,"Magpie"
2676390,"Starling"
2676660,"Collared Dove"
2676840,"Chaffinch"
2676930,"Collared Dove"
2677200,"Finch"
2677500,"Blackbird"
2677740,"Starling"
2678040,"Collared Dove"
2678160,"Starling"
2678430,"Magpie"
2678520,"Starling"
2678610,"Chaffinch"
2678790,"Chaffinch"
2679180,"Collared Dove"
2679540,"Chaffinch"
2679570,"Starling"
2679690,"Magpie"
2679960,"Magpie"
2680350,"Collared Dove"
2680770,"Starling"
2681490,"Chaffinch"
2681670,"Collared Dove"
2681700,"Starling"
2682060,"Collared Dove"
2682120,"Starling"
2682270,"Starling"
2682420,"Starling"
2682570,"Chaffinch"
2683020,"Starling"
2683530,"Finch"
2683620,"Blackbird"
2683980,"Blackbird"
2684100,"Finch"
2684340,"Chaffinch"
2685240,"Blackbird"
2685510,"Blackbird"
2685750,"Chaffinch"
2685750,"Chaffinch"
2685930,"Magpie"
2686020,"Starling"
2686380,"Blackbird"
2686470,"Starling"
2686680,"Collared Dove"
2686860,"Magpie"
2687160,"Magpie"
2687400,"Finch"
2687460,"Chaffinch"
2687850,"Starling"
2687970,"Chaffinch"
2687970,"Chaffinch"
2687970,"Chaffinch"
2688060,"Magpie"
2688270,"Chaffinch"
2688510,"Starling"
2688720,"Starling"
2688720,"Blackbird"
2688930,"Magpie"
2688960,"Collared Dove"
2689050,"Collared Dove"
2689110,"Chaffinch"
2689260,"Chaffinch"
2689560,"Starling"
2689740,"Starling"
2690250,"Blackbird"
2690850,"Magpie"
2691000,"Magpie"
2691000,"Collared Dove"
2691270,"Magpie"
2691300,"Starling"
2691330,"Finch"
2691780,"Starling"
2691930,"Magpie"
2692050,"Collared Dove"
2692140,"Starling"
2692350,"Starling"
2692350,"Collared Dove"
2692410,"Magpie"
2692620,"Finch"
2693190,"Starling"
2693340,"Finch"
2693550,"Blackbird"
2693850,"Chaffinch"
2694330,"Chaffinch"
2694420,"Magpie"
2694570,"Blackbird"
2694840,"Finch"
2695080,"Magpie"
2695080,"Chaffinch"
2695230,"Chaffinch"
2695230,"Blackbird"
2695290,"Collared Dove"
2695980,"Magpie"
2696070,"Chaffinch"
2696070,"Blackbird"
2697390,"Magpie"
2697390,"Chaffinch"
2697540,"Magpie"
2697780,"Magpie"
2698350,"Collared Dove"
2698920,"Magpie"
2698950,"Collared Dove"
2699520,"Starling"
2699520,"Collared Dove"
2699610,"Finch"
2700120,"Starling"
2700390,"Finch"
2700420,"Chaffinch"
2700540,"Blackbird"
2700570,"Chaffinch"
2700600,"Starling"
2701410,"Chaffinch"
2701560,"Starling"
2701770,"Chaffinch"
2701980,"Finch"
2702160,"Finch"
2702310,"Blackbird"
2702460,"Chaffinch"
2702550,"Blackbird"
2702610,"Starling"
2703120,"Chaffinch"
2703420,"Collared Dove"
2703990,"Blackbird"
2704080,"Blackbird"
2704350,"Blackbird"
2704410,"Chaffinch"
2704440,"Chaffinch"
2705100,"Blackbird"
2705130,"Chaffinch"
2705220,"Chaffinch"
2705220,"Chaffinch"
2705790,"Collared Dove"
2706060,"Chaffinch"
2706090,"Starling"
2706150,"Magpie"
2706180,"Collared Dove"
2706330,"Finch"
2706510,"Finch"
2706540,"Chaffinch"
2706660,"Collared Dove"
2706690,"Blackbird"
2706720,"Finch"
2706750,"Blackbird"
2707590,"Finch"
2707620,"Chaffinch"
2707740,"Starling"
2707800,"Starling"
2707860,"Blackbird"
2707890,"Magpie"
2707920,"Blackbird"
2708100,"Collared Dove"
2708310,"Finch"
2708430,"Magpie"
2708460,"Collared Dove"
2709210,"Blackbird"
2709270,"Finch"
2709330,"Chaffinch"
2709360,"Chaffinch"
2709480,"Chaffinch"
2709540,"Magpie"
2710260,"Finch"
2710320,"Chaffinch"
2710440,"Finch"
2710530,"Blackbird"
2710680,"Finch"
